Delhi,26495000,India,http://www.wikidata.org/entity/Q48
Belo Horizonte,2513451,Brazil,http://www.wikidata.org/entity/Q18
Lishui,2510000,People's Republic of China,http://www.wikidata.org/entity/Q48
Xianning,2506000,People's Republic of China,http://www.wikidata.org/entity/Q48
Dubai,2502715,United Arab Emirates,http://www.wikidata.org/entity/Q48
Luohe,2500000,People's Republic of China,http://www.wikidata.org/entity/Q48
Qingyang,2500000,People's Republic of China,http://www.wikidata.org/entity/Q48
Mirzapur,2496970,India,http://www.wikidata.org/entity/Q48
Luanda,2487444,Angola,http://www.wikidata.org/entity/Q15
Guangyuan,2484122,People's Republic of China,http://www.wikidata.org/entity/Q48
Binhai New Area,2482065,People's Republic of China,http://www.wikidata.org/entity/Q48
Cali,2471474,Colombia,http://www.wikidata.org/entity/Q18
Lusaka,2467467,Zambia,http://www.wikidata.org/entity/Q15
Daegu,2461002,South Korea,http://www.wikidata.org/entity/Q48
Fortaleza,2452185,Brazil,http://www.wikidata.org/entity/Q18
Guatemala City,2450212,Guatemala,http://www.wikidata.org/entity/Q49
Baoshan,2450000,People's Republic of China,http://www.wikidata.org/entity/Q48
Douala,2446945,Cameroon,http://www.wikidata.org/entity/Q15
Yaoundé,2440462,Cameroon,http://www.wikidata.org/entity/Q15
Antalya,2426356,Turkey,http://www.wikidata.org/entity/Q46
Antalya,2426356,Turkey,http://www.wikidata.org/entity/Q48
Tashkent,2424100,Uzbekistan,http://www.wikidata.org/entity/Q48
Huangshi,2419000,People's Republic of China,http://www.wikidata.org/entity/Q48
Huainan,2409000,People's Republic of China,http://www.wikidata.org/entity/Q48
Nagpur,2405665,India,http://www.wikidata.org/entity/Q48
Dandong,2400000,People's Republic of China,http://www.wikidata.org/entity/Q48
Shangluo,2400000,People's Republic of China,http://www.wikidata.org/entity/Q48
Bandung,2394873,Indonesia,http://www.wikidata.org/entity/Q48
Ghaziabad,2381452,India,http://www.wikidata.org/entity/Q48
Bekasi,2381053,Indonesia,http://www.wikidata.org/entity/Q48
Chongzuo,2369000,People's Republic of China,http://www.wikidata.org/entity/Q48
Lincang,2368000,People's Republic of China,http://www.wikidata.org/entity/Q48
Brisbane,2360241,Australia,http://www.wikidata.org/entity/Q538
Jiamusi,2360000,People's Republic of China,http://www.wikidata.org/entity/Q48
Yangjiang,2357000,People's Republic of China,http://www.wikidata.org/entity/Q48
Nagoya,2325918,Japan,http://www.wikidata.org/entity/Q48
Fushun,2300000,People's Republic of China,http://www.wikidata.org/entity/Q48
Accra,2291352,Ghana,http://www.wikidata.org/entity/Q15
Laibin,2272000,People's Republic of China,http://www.wikidata.org/entity/Q48
Yuxi,2264000,People's Republic of China,http://www.wikidata.org/entity/Q48
Tangerang,2237006,Indonesia,http://www.wikidata.org/entity/Q48
Taoyuan City,2220872,Taiwan,http://www.wikidata.org/entity/Q48
Adana,2220125,Turkey,http://www.wikidata.org/entity/Q46
Adana,2220125,Turkey,http://www.wikidata.org/entity/Q48
Yingkou,2220000,People's Republic of China,http://www.wikidata.org/entity/Q48
Sanmenxia,2213000,People's Republic of China,http://www.wikidata.org/entity/Q48
Medan,2210625,Indonesia,http://www.wikidata.org/entity/Q48
Konya,2205609,Turkey,http://www.wikidata.org/entity/Q46
Konya,2205609,Turkey,http://www.wikidata.org/entity/Q48
Paris,2204773,France,http://www.wikidata.org/entity/Q46
Ma'anshan,2202899,People's Republic of China,http://www.wikidata.org/entity/Q48
Indore,2201927,India,http://www.wikidata.org/entity/Q48
Suizhou,2200000,People's Republic of China,http://www.wikidata.org/entity/Q48
Houston,2195914,United States of America,http://www.wikidata.org/entity/Q49
Houston,2195914,United States of America,http://www.wikidata.org/entity/Q538
Pingliang,2190000,People's Republic of China,http://www.wikidata.org/entity/Q48
Quzhou,2185000,People's Republic of China,http://www.wikidata.org/entity/Q48
Hezhou,2184000,People's Republic of China,http://www.wikidata.org/entity/Q48
Baku,2181800,Azerbaijan,http://www.wikidata.org/entity/Q46
Baku,2181800,Azerbaijan,http://www.wikidata.org/entity/Q48
Huaibei,2158000,People's Republic of China,http://www.wikidata.org/entity/Q48
Xining,2154000,People's Republic of China,http://www.wikidata.org/entity/Q48
Basra,2150000,Iraq,http://www.wikidata.org/entity/Q48
Yan'an,2150000,People's Republic of China,http://www.wikidata.org/entity/Q48
Havana,2141652,Cuba,http://www.wikidata.org/entity/Q49
Ulanqab,2138200,People's Republic of China,http://www.wikidata.org/entity/Q48
Mogadishu,2120000,Somalia,http://www.wikidata.org/entity/Q15
Jincheng,2120000,People's Republic of China,http://www.wikidata.org/entity/Q48
Haiphong,2103500,Vietnam,http://www.wikidata.org/entity/Q48
Rawalpindi,2098231,Pakistan,http://www.wikidata.org/entity/Q48
Kumasi,2069350,Ghana,http://www.wikidata.org/entity/Q15
Vadodara,2065771,India,http://www.wikidata.org/entity/Q48
Puning,2055552,People's Republic of China,http://www.wikidata.org/entity/Q48
Haikou,2046189,People's Republic of China,http://www.wikidata.org/entity/Q48
Perth,2039200,Australia,http://www.wikidata.org/entity/Q538
Visakhapatnam,2035922,India,http://www.wikidata.org/entity/Q48
Gaziantep,2028563,Turkey,http://www.wikidata.org/entity/Q46
Gaziantep,2028563,Turkey,http://www.wikidata.org/entity/Q48
Bamako,2009109,Mali,http://www.wikidata.org/entity/Q15
Şanlıurfa,1985753,Turkey,http://www.wikidata.org/entity/Q46
Şanlıurfa,1985753,Turkey,http://www.wikidata.org/entity/Q48
West Berlin,1984837,Allied-occupied Germany,http://www.wikidata.org/entity/Q46
Quito,1978376,Ecuador,http://www.wikidata.org/entity/Q18
Minsk,1974800,Belarus,http://www.wikidata.org/entity/Q46
Kananga,1971704,Democratic Republic of the Congo,http://www.wikidata.org/entity/Q15
Peshawar,1970042,Pakistan,http://www.wikidata.org/entity/Q48
Sapporo,1958756,Japan,http://www.wikidata.org/entity/Q48
Jixi,1950000,People's Republic of China,http://www.wikidata.org/entity/Q48
Caracas,1945901,Venezuela,http://www.wikidata.org/entity/Q18
Fuxin,1930000,People's Republic of China,http://www.wikidata.org/entity/Q48
Hargeisa,1900000,Somalia,http://www.wikidata.org/entity/Q15
Hargeisa,1900000,Somaliland,http://www.wikidata.org/entity/Q15
Blantyre,1895973,Malawi,http://www.wikidata.org/entity/Q15
Wuwei,1890000,People's Republic of China,http://www.wikidata.org/entity/Q48
Tainan,1883831,Taiwan,http://www.wikidata.org/entity/Q48
Bucharest,1883425,Romania,http://www.wikidata.org/entity/Q46
Bhopal,1883381,India,http://www.wikidata.org/entity/Q48
Curitiba,1879355,Brazil,http://www.wikidata.org/entity/Q18
Hamburg,1841179,Germany,http://www.wikidata.org/entity/Q46
Vienna,1840573,Austria,http://www.wikidata.org/entity/Q46
Pingxiang,1840000,People's Republic of China,http://www.wikidata.org/entity/Q48
Aleppo,1834093,Syria,http://www.wikidata.org/entity/Q48
Brazzaville,1827000,Republic of the Congo,http://www.wikidata.org/entity/Q15
Mersin,1814468,Turkey,http://www.wikidata.org/entity/Q46
Mersin,1814468,Turkey,http://www.wikidata.org/entity/Q48
Almaty,1806833,Kazakhstan,http://www.wikidata.org/entity/Q46
Almaty,1806833,Kazakhstan,http://www.wikidata.org/entity/Q48
Liaoyang,1800000,People's Republic of China,http://www.wikidata.org/entity/Q48
Baiyin,1799000,People's Republic of China,http://www.wikidata.org/entity/Q48
Dongying,1790000,People's Republic of China,http://www.wikidata.org/entity/Q48
Lubumbashi,1786397,Democratic Republic of the Congo,http://www.wikidata.org/entity/Q15
Manila,1780148,Philippines,http://www.wikidata.org/entity/Q48
Warsaw,1764615,Poland,http://www.wikidata.org/entity/Q46
Isfahan,1756126,Iran,http://www.wikidata.org/entity/Q48
Damascus,1754000,Syria,http://www.wikidata.org/entity/Q48
Budapest,1752286,Hungary,http://www.wikidata.org/entity/Q46
Heihe,1750000,People's Republic of China,http://www.wikidata.org/entity/Q48
Lusaka,1742979,Zambia,http://www.wikidata.org/entity/Q15
Bayannur,1741900,People's Republic of China,http://www.wikidata.org/entity/Q48
Diyarbakır,1732396,Turkey,http://www.wikidata.org/entity/Q46
Diyarbakır,1732396,Turkey,http://www.wikidata.org/entity/Q48
Pimpri-Chinchwad,1729320,India,http://www.wikidata.org/entity/Q48
Montreal,1704694,Canada,http://www.wikidata.org/entity/Q49
Mosul,1694000,Iraq,http://www.wikidata.org/entity/Q48
Patna,1684222,India,http://www.wikidata.org/entity/Q48
Mecca,1675368,Saudi Arabia,http://www.wikidata.org/entity/Q48
Conakry,1667864,Guinea,http://www.wikidata.org/entity/Q15
Kampala,1659600,Uganda,http://www.wikidata.org/entity/Q15
Kunshan,1651200,People's Republic of China,http://www.wikidata.org/entity/Q48
Makassar,1651146,Indonesia,http://www.wikidata.org/entity/Q48
South Tangerang,1644899,Indonesia,http://www.wikidata.org/entity/Q48
Tijuana,1641570,Mexico,http://www.wikidata.org/entity/Q49
Barcelona,1636762,Spain,http://www.wikidata.org/entity/Q46
Davao City,1632991,Philippines,http://www.wikidata.org/entity/Q48
Depok,1631951,Indonesia,http://www.wikidata.org/entity/Q48
Rabat,1628000,Morocco,http://www.wikidata.org/entity/Q15
Ouagadougou,1626950,Burkina Faso,http://www.wikidata.org/entity/Q15
Phoenix,1626078,United States of America,http://www.wikidata.org/entity/Q49
Phoenix,1626078,United States of America,http://www.wikidata.org/entity/Q538
Semarang,1621384,Indonesia,http://www.wikidata.org/entity/Q48
Yinchuan,1616000,People's Republic of China,http://www.wikidata.org/entity/Q48
Multan,1606481,Pakistan,http://www.wikidata.org/entity/Q48
Harare,1606000,Zimbabwe,http://www.wikidata.org/entity/Q15
Tengzhou,1603659,People's Republic of China,http://www.wikidata.org/entity/Q48
Novosibirsk,1602915,Russia,http://www.wikidata.org/entity/Q46
Novosibirsk,1602915,Russia,http://www.wikidata.org/entity/Q48
Fukuoka,1592657,Japan,http://www.wikidata.org/entity/Q48
Karaj,1592492,Iran,http://www.wikidata.org/entity/Q48
Agra,1585704,India,http://www.wikidata.org/entity/Q48
Stockholm urban area,1584196,Sweden,http://www.wikidata.org/entity/Q46
Caloocan,1583978,Philippines,http://www.wikidata.org/entity/Q48
Philadelphia,1580863,United States of America,http://www.wikidata.org/entity/Q49
Philadelphia,1580863,United States of America,http://www.wikidata.org/entity/Q538
Haidong,1575000,People's Republic of China,http://www.wikidata.org/entity/Q48
Beihai,1573000,People's Republic of China,http://www.wikidata.org/entity/Q48
Gujranwala,1569090,Pakistan,http://www.wikidata.org/entity/Q48
Benxi,1567000,People's Republic of China,http://www.wikidata.org/entity/Q48
Zhuhai,1562000,People's Republic of China,http://www.wikidata.org/entity/Q48
Madurai,1561129,India,http://www.wikidata.org/entity/Q48
Tabriz,1558693,Iran,http://www.wikidata.org/entity/Q48
Jamshedpur,1558000,India,http://www.wikidata.org/entity/Q48
Recife,1555039,Brazil,http://www.wikidata.org/entity/Q18
Jingdezhen,1554000,People's Republic of China,http://www.wikidata.org/entity/Q48
Maracaibo,1551539,Venezuela,http://www.wikidata.org/entity/Q18
Ordos City,1547900,People's Republic of China,http://www.wikidata.org/entity/Q48
Kawasaki,1530457,Japan,http://www.wikidata.org/entity/Q48
Shuangyashan,1530000,People's Republic of China,http://www.wikidata.org/entity/Q48
Kōbe,1522944,Japan,http://www.wikidata.org/entity/Q48
Ya'an,1512000,People's Republic of China,http://www.wikidata.org/entity/Q48
Changshu,1510100,People's Republic of China,http://www.wikidata.org/entity/Q48
Phnom Penh,1501725,Cambodia,http://www.wikidata.org/entity/Q48
Gwangju,1501557,South Korea,http://www.wikidata.org/entity/Q48
Saltillo,1500000,Mexico,http://www.wikidata.org/entity/Q49
Nashik,1486053,India,http://www.wikidata.org/entity/Q48
Zhangjiajie,1486000,People's Republic of China,http://www.wikidata.org/entity/Q48
Porto Alegre,1484941,Brazil,http://www.wikidata.org/entity/Q18
Valencia,1484430,Venezuela,http://www.wikidata.org/entity/Q18
Daejeon,1475221,South Korea,http://www.wikidata.org/entity/Q48
Yunfu,1470000,People's Republic of China,http://www.wikidata.org/entity/Q48
Huangshan City,1470000,People's Republic of China,http://www.wikidata.org/entity/Q48
Dengzhou,1468061,People's Republic of China,http://www.wikidata.org/entity/Q48
Auckland,1467800,New Zealand,http://www.wikidata.org/entity/Q538
Kyoto,1466264,Japan,http://www.wikidata.org/entity/Q48
Shiraz,1460665,Iran,http://www.wikidata.org/entity/Q48
Guadalajara,1460148,Mexico,http://www.wikidata.org/entity/Q49
Pizhou,1458038,People's Republic of China,http://www.wikidata.org/entity/Q48
Munich,1456039,Germany,http://www.wikidata.org/entity/Q46
Palembang,1452456,Indonesia,http://www.wikidata.org/entity/Q48
Kharkiv,1445098,Ukraine,http://www.wikidata.org/entity/Q46
Lianjiang,1443099,People's Republic of China,http://www.wikidata.org/entity/Q48
Santa Cruz de la Sierra,1441406,Bolivia,http://www.wikidata.org/entity/Q18
San Antonio,1436697,United States of America,http://www.wikidata.org/entity/Q49
San Antonio,1436697,United States of America,http://www.wikidata.org/entity/Q538
Puebla City,1434062,Mexico,http://www.wikidata.org/entity/Q49
Chizhou,1430000,People's Republic of China,http://www.wikidata.org/entity/Q48
Leizhou,1427664,People's Republic of China,http://www.wikidata.org/entity/Q48
Guyuan,1426000,People's Republic of China,http://www.wikidata.org/entity/Q48
Hebi,1419000,People's Republic of China,http://www.wikidata.org/entity/Q48
Faridabad,1404653,India,http://www.wikidata.org/entity/Q48
Sharjah,1400000,United Arab Emirates,http://www.wikidata.org/entity/Q48
Ulaanbaatar,1396288,Mongolia,http://www.wikidata.org/entity/Q48
San Diego,1394928,United States of America,http://www.wikidata.org/entity/Q49
San Diego,1394928,United States of America,http://www.wikidata.org/entity/Q538
Goiânia,1393575,Brazil,http://www.wikidata.org/entity/Q18
Belém,1393399,Brazil,http://www.wikidata.org/entity/Q18
Ciudad Juárez,1391180,Mexico,http://www.wikidata.org/entity/Q49
Juárez Municipality,1391180,Mexico,http://www.wikidata.org/entity/Q49
Kayseri,1389680,Turkey,http://www.wikidata.org/entity/Q46
Kayseri,1389680,Turkey,http://www.wikidata.org/entity/Q48
Pingdu,1378900,People's Republic of China,http://www.wikidata.org/entity/Q48
Belgrade,1378682,Serbia,http://www.wikidata.org/entity/Q46
Aurangabad,1371330,India,http://www.wikidata.org/entity/Q48
Ningxiang City,1368117,People's Republic of China,http://www.wikidata.org/entity/Q48
Islamabad,1365000,Pakistan,http://www.wikidata.org/entity/Q48
Lufeng,1358265,People's Republic of China,http://www.wikidata.org/entity/Q48
Milan,1351562,Italy,http://www.wikidata.org/entity/Q46
Samsun,1335716,Turkey,http://www.wikidata.org/entity/Q46
Samsun,1335716,Turkey,http://www.wikidata.org/entity/Q48
Rajkot,1335397,India,http://www.wikidata.org/entity/Q48
Zapopan,1332272,Mexico,http://www.wikidata.org/entity/Q49
Córdoba,1329604,Argentina,http://www.wikidata.org/entity/Q18
Guarulhos,1324781,Brazil,http://www.wikidata.org/entity/Q18
Montevideo,1319108,Uruguay,http://www.wikidata.org/entity/Q18
Xintai,1315942,People's Republic of China,http://www.wikidata.org/entity/Q48
Doha,1312947,Qatar,http://www.wikidata.org/entity/Q48
Khulna,1311100,Bangladesh,http://www.wikidata.org/entity/Q48
Prague,1308632,Czech Republic,http://www.wikidata.org/entity/Q46
Saitama,1307931,Japan,http://www.wikidata.org/entity/Q48
Hiroshima,1306589,Japan,http://www.wikidata.org/entity/Q48
Meerut,1305429,India,http://www.wikidata.org/entity/Q48
Yushu,1304436,People's Republic of China,http://www.wikidata.org/entity/Q48
Xuanwei,1302891,People's Republic of China,http://www.wikidata.org/entity/Q48
Yangquan,1300000,People's Republic of China,http://www.wikidata.org/entity/Q48
Adelaide,1295714,Australia,http://www.wikidata.org/entity/Q538
Haicheng,1293877,People's Republic of China,http://www.wikidata.org/entity/Q48
Qom,1292283,Iran,http://www.wikidata.org/entity/Q48
Gaozhou,1288665,People's Republic of China,http://www.wikidata.org/entity/Q48
Sofia,1286383,Bulgaria,http://www.wikidata.org/entity/Q46
Wuzhong,1284000,People's Republic of China,http://www.wikidata.org/entity/Q48
East Berlin,1279212,German Democratic Republic,http://www.wikidata.org/entity/Q46
Zhangye,1270000,People's Republic of China,http://www.wikidata.org/entity/Q48
Jabalpur,1267564,India,http://www.wikidata.org/entity/Q48
Rugao,1267066,People's Republic of China,http://www.wikidata.org/entity/Q48
Nizhny Novgorod,1264075,Russia,http://www.wikidata.org/entity/Q46
Nizhny Novgorod,1264075,Russia,http://www.wikidata.org/entity/Q48
Saitama,1263979,Japan,http://www.wikidata.org/entity/Q48
Thane,1261517,India,http://www.wikidata.org/entity/Q48
Xinghua,1253548,People's Republic of China,http://www.wikidata.org/entity/Q48
Zhangjiagang,1253100,People's Republic of China,http://www.wikidata.org/entity/Q48
Shuozhou,1250000,People's Republic of China,http://www.wikidata.org/entity/Q48
Comayaguela,1250000,Honduras,http://www.wikidata.org/entity/Q49
Yichun,1250000,People's Republic of China,http://www.wikidata.org/entity/Q48
Laiwu,1248636,People's Republic of China,http://www.wikidata.org/entity/Q48
Panjin,1243000,People's Republic of China,http://www.wikidata.org/entity/Q48
Suwon,1242212,South Korea,http://www.wikidata.org/entity/Q48
Jiangyin,1241045,People's Republic of China,http://www.wikidata.org/entity/Q48
Yongcheng,1240382,People's Republic of China,http://www.wikidata.org/entity/Q48
Calgary,1239220,Canada,http://www.wikidata.org/entity/Q49
León,1238496,Mexico,http://www.wikidata.org/entity/Q49
Cần Thơ,1237300,Vietnam,http://www.wikidata.org/entity/Q48
Abuja,1235880,Nigeria,http://www.wikidata.org/entity/Q15
Barranquilla,1232766,Colombia,http://www.wikidata.org/entity/Q18
Da Nang,1230847,Vietnam,http://www.wikidata.org/entity/Q48
Ciudad Nezahualcóyotl,1228654,Mexico,http://www.wikidata.org/entity/Q49
Mandalay,1225546,Myanmar,http://www.wikidata.org/entity/Q48
Vasai-Virar,1222390,India,http://www.wikidata.org/entity/Q48
Lijiang,1216000,People's Republic of China,http://www.wikidata.org/entity/Q48
Chelyabinsk,1202371,Russia,http://www.wikidata.org/entity/Q46
Chelyabinsk,1202371,Russia,http://www.wikidata.org/entity/Q48
Mombasa,1200000,Kenya,http://www.wikidata.org/entity/Q15
Tunis,1200000,Tunisia,http://www.wikidata.org/entity/Q15
Varanasi,1198491,India,http://www.wikidata.org/entity/Q48
Dallas,1197816,United States of America,http://www.wikidata.org/entity/Q49
Dallas,1197816,United States of America,http://www.wikidata.org/entity/Q538
Maiduguri,1197497,Nigeria,http://www.wikidata.org/entity/Q15
Rosario,1193605,Argentina,http://www.wikidata.org/entity/Q18
Maputo,1191613,Mozambique,http://www.wikidata.org/entity/Q15
Balıkesir,1189057,Turkey,http://www.wikidata.org/entity/Q46
Balıkesir,1189057,Turkey,http://www.wikidata.org/entity/Q48
Medina,1180770,Saudi Arabia,http://www.wikidata.org/entity/Q48
Srinagar,1180570,India,http://www.wikidata.org/entity/Q48
Huazhou Shi,1178809,People's Republic of China,http://www.wikidata.org/entity/Q48
Omsk,1178391,Russia,http://www.wikidata.org/entity/Q46
Omsk,1178391,Russia,http://www.wikidata.org/entity/Q48
Bandarlampung,1166761,Indonesia,http://www.wikidata.org/entity/Q48
Ulsan,1166033,South Korea,http://www.wikidata.org/entity/Q48
Dingzhou,1165182,People's Republic of China,http://www.wikidata.org/entity/Q48
Campinas,1164098,Brazil,http://www.wikidata.org/entity/Q18
Lianyuan,1162928,People's Republic of China,http://www.wikidata.org/entity/Q48
Naypyidaw,1160242,Myanmar,http://www.wikidata.org/entity/Q48
Dakar,1146053,Senegal,http://www.wikidata.org/entity/Q15
Panzhihua,1144000,People's Republic of China,http://www.wikidata.org/entity/Q48
Santiago de los Caballeros,1142947,Dominican Republic,http://www.wikidata.org/entity/Q49
Quetta,1140000,Pakistan,http://www.wikidata.org/entity/Q48
Birmingham,1137100,United Kingdom,http://www.wikidata.org/entity/Q46
Monterrey,1135512,Mexico,http://www.wikidata.org/entity/Q49
Kigali,1132686,Rwanda,http://www.wikidata.org/entity/Q15
Kigali,1132686,German East Africa,http://www.wikidata.org/entity/Q15
Amritsar,1132383,India,http://www.wikidata.org/entity/Q48
Yuzhou,1131896,People's Republic of China,http://www.wikidata.org/entity/Q48
Aligarh,1131160,India,http://www.wikidata.org/entity/Q48
Tegucigalpa,1126534,Honduras,http://www.wikidata.org/entity/Q49
Tripoli,1126000,Libya,http://www.wikidata.org/entity/Q15
Bhiwandi,1125898,India,http://www.wikidata.org/entity/Q48
Rostov-on-Don,1125299,Russia,http://www.wikidata.org/entity/Q46
Rostov-on-Don,1125299,Russia,http://www.wikidata.org/entity/Q48
Xinyu,1125000,People's Republic of China,http://www.wikidata.org/entity/Q48
Navi Mumbai,1119477,India,http://www.wikidata.org/entity/Q48
Tbilisi,1118035,Georgia,http://www.wikidata.org/entity/Q46
Tbilisi,1118035,Georgia,http://www.wikidata.org/entity/Q48
Zoucheng,1116692,People's Republic of China,http://www.wikidata.org/entity/Q48
Ufa,1115560,Russia,http://www.wikidata.org/entity/Q46
Ufa,1115560,Russia,http://www.wikidata.org/entity/Q48
Fez,1112072,Morocco,http://www.wikidata.org/entity/Q15
Ahvaz,1112021,Iran,http://www.wikidata.org/entity/Q48
Biên Hòa,1104000,Vietnam,http://www.wikidata.org/entity/Q48
Yingtan,1102000,People's Republic of China,http://www.wikidata.org/entity/Q48
Gwalior,1101981,India,http://www.wikidata.org/entity/Q48
Hegang,1100000,People's Republic of China,http://www.wikidata.org/entity/Q48
Hanchuan City,1092700,People's Republic of China,http://www.wikidata.org/entity/Q48
Gongzhuling,1092692,People's Republic of China,http://www.wikidata.org/entity/Q48
N'Djamena,1092066,Chad,http://www.wikidata.org/entity/Q15
Irbid,1088100,Jordan,http://www.wikidata.org/entity/Q48
Yixing,1082929,People's Republic of China,http://www.wikidata.org/entity/Q48
Zhucheng,1081960,People's Republic of China,http://www.wikidata.org/entity/Q48
Cologne,1080394,Germany,http://www.wikidata.org/entity/Q46
Nur-Sultan,1078362,Kazakhstan,http://www.wikidata.org/entity/Q46
Nur-Sultan,1078362,Kazakhstan,http://www.wikidata.org/entity/Q48
Nouakchott,1077169,Mauritania,http://www.wikidata.org/entity/Q15
Howrah,1077075,India,http://www.wikidata.org/entity/Q48
Yerevan,1075800,Armenia,http://www.wikidata.org/entity/Q46
Yerevan,1075800,Armenia,http://www.wikidata.org/entity/Q48
Taixing,1073921,People's Republic of China,http://www.wikidata.org/entity/Q48
São Luís,1073893,Brazil,http://www.wikidata.org/entity/Q18
San Pedro Sula,1073824,Honduras,http://www.wikidata.org/entity/Q49
Ranchi,1073440,India,http://www.wikidata.org/entity/Q48
Goyang,1061929,South Korea,http://www.wikidata.org/entity/Q48
Liling,1060000,People's Republic of China,http://www.wikidata.org/entity/Q48
